3.996982299999999810e+01,1.163018540000000058e+02,3.997357399999999927e+01,1.163339730000000003e+02,2.200000000000000000e+01,1.700000000000000000e+01
3.997056400000000309e+01,1.163004139999999893e+02,3.997342199999999934e+01,1.163341830000000101e+02,2.200000000000000000e+01,4.300000000000000000e+01
3.996978299999999962e+01,1.163005320000000040e+02,3.997430200000000156e+01,1.163338689999999929e+02,2.200000000000000000e+01,4.500000000000000000e+01
3.996949999999999648e+01,1.163018580000000100e+02,3.997340599999999711e+01,1.163339689999999962e+02,2.200000000000000000e+01,6.100000000000000000e+01
3.996940900000000596e+01,1.163004509999999954e+02,3.997323200000000298e+01,1.163336870000000118e+02,2.200000000000000000e+01,6.400000000000000000e+01
3.997048000000000201e+01,1.163013699999999915e+02,3.997349699999999473e+01,1.163344270000000051e+02,2.200000000000000000e+01,8.300000000000000000e+01
3.996913899999999842e+01,1.163030360000000059e+02,3.997355499999999751e+01,1.163346419999999881e+02,2.200000000000000000e+01,8.700000000000000000e+01
3.997135000000000105e+01,1.163006540000000086e+02,3.997324499999999858e+01,1.163346050000000105e+02,2.200000000000000000e+01,9.700000000000000000e+01
3.997051599999999638e+01,1.163030739999999952e+02,3.997351100000000201e+01,1.163318550000000045e+02,4.300000000000000000e+01,1.400000000000000000e+01
3.997026500000000482e+01,1.163025600000000139e+02,3.997315800000000507e+01,1.163333499999999958e+02,4.300000000000000000e+01,1.800000000000000000e+01
