3.998759699999999384e+01,1.164474139999999949e+02,4.003110099999999960e+01,1.164202050000000099e+02,1.530000000000000000e+02,1.643000000000000000e+03
3.998654600000000414e+01,1.164500519999999995e+02,4.003087999999999624e+01,1.164214070000000021e+02,1.530000000000000000e+02,1.646000000000000000e+03
3.998753099999999705e+01,1.164492429999999956e+02,4.003096299999999985e+01,1.164208540000000056e+02,1.530000000000000000e+02,1.675000000000000000e+03
3.998933900000000108e+01,1.164448739999999987e+02,4.003095400000000126e+01,1.164209280000000035e+02,1.530000000000000000e+02,1.679000000000000000e+03
3.998945599999999700e+01,1.164443770000000029e+02,4.003091799999999978e+01,1.164207169999999962e+02,1.530000000000000000e+02,1.682000000000000000e+03
3.998609099999999472e+01,1.164485039999999998e+02,4.003106799999999765e+01,1.164207100000000139e+02,1.530000000000000000e+02,1.684000000000000000e+03
3.998643400000000270e+01,1.164488620000000054e+02,4.003091899999999725e+01,1.164206800000000044e+02,1.530000000000000000e+02,1.686000000000000000e+03
3.998868199999999717e+01,1.164446810000000028e+02,4.003098200000000162e+01,1.164207620000000105e+02,1.530000000000000000e+02,1.688000000000000000e+03
3.998935699999999827e+01,1.164448509999999999e+02,4.003105899999999906e+01,1.164204110000000156e+02,1.530000000000000000e+02,1.690000000000000000e+03
3.999038300000000135e+01,1.164437709999999981e+02,4.003104600000000346e+01,1.164206709999999987e+02,1.530000000000000000e+02,1.695000000000000000e+03
3.998607499999999959e+01,1.164507710000000031e+02,4.003091599999999772e+01,1.164206879999999842e+02,1.530000000000000000e+02,1.698000000000000000e+03
3.998886199999999747e+01,1.164452239999999961e+02,4.003092900000000043e+01,1.164208030000000065e+02,1.530000000000000000e+02,1.700000000000000000e+03
3.998651100000000014e+01,1.164506010000000060e+02,4.003118599999999816e+01,1.164212830000000025e+02,1.530000000000000000e+02,1.704000000000000000e+03
3.998954299999999762e+01,1.164441629999999890e+02,4.003111200000000025e+01,1.164209529999999972e+02,1.530000000000000000e+02,1.706000000000000000e+03
3.998856099999999714e+01,1.164455549999999988e+02,4.003089500000000100e+01,1.164207889999999850e+02,1.530000000000000000e+02,1.708000000000000000e+03
3.998936700000000144e+01,1.164434340000000105e+02,4.003107299999999924e+01,1.164207139999999896e+02,1.530000000000000000e+02,1.710000000000000000e+03
3.998930500000000166e+01,1.164445029999999974e+02,4.003106400000000065e+01,1.164207909999999941e+02,1.530000000000000000e+02,1.712000000000000000e+03
3.998686099999999755e+01,1.164492679999999893e+02,4.003103000000000122e+01,1.164207840000000118e+02,1.530000000000000000e+02,1.714000000000000000e+03
3.998944600000000094e+01,1.164427340000000015e+02,4.003084600000000393e+01,1.164206729999999936e+02,1.530000000000000000e+02,1.716000000000000000e+03
3.998983655699999673e+01,1.164435745859999969e+02,4.003115694000000246e+01,1.164201181290000022e+02,1.530000000000000000e+02,1.728000000000000000e+03
3.998990397000000030e+01,1.164428878140000023e+02,4.003123194500000182e+01,1.164200966970000053e+02,1.530000000000000000e+02,1.730000000000000000e+03
3.998878979999999927e+01,1.164449098320000076e+02,4.003142611799999884e+01,1.164206967479999975e+02,1.530000000000000000e+02,1.732000000000000000e+03
3.998949815699999988e+01,1.164440471929999887e+02,4.003115008400000363e+01,1.164208016720000103e+02,1.530000000000000000e+02,1.735000000000000000e+03
3.998772851800000439e+01,1.164470516120000099e+02,4.003102718000000237e+01,1.164206300510000034e+02,1.530000000000000000e+02,1.737000000000000000e+03
3.998684664400000344e+01,1.164498320179999951e+02,4.003104966699999778e+01,1.164206871589999963e+02,1.530000000000000000e+02,1.739000000000000000e+03
3.998624325600000162e+01,1.164491374060000055e+02,4.003089033399999863e+01,1.164208311200000026e+02,1.530000000000000000e+02,1.741000000000000000e+03
3.998774725699999522e+01,1.164472495549999991e+02,4.003119932599999942e+01,1.164206002510000104e+02,1.530000000000000000e+02,1.745000000000000000e+03
3.998998179600000213e+01,1.164435148550000036e+02,4.003110869100000002e+01,1.164215392270000109e+02,1.530000000000000000e+02,1.747000000000000000e+03
3.998934752599999598e+01,1.164443027209999997e+02,4.003103856599999943e+01,1.164207218840000024e+02,1.530000000000000000e+02,1.749000000000000000e+03
3.998665897499999744e+01,1.164485065549999945e+02,4.003094627899999836e+01,1.164207390849999939e+02,1.530000000000000000e+02,1.751000000000000000e+03
3.998799867599999658e+01,1.164461479170000047e+02,4.003093941899999919e+01,1.164214633939999999e+02,1.530000000000000000e+02,1.753000000000000000e+03
3.998868156000000340e+01,1.164453542129999875e+02,4.003124077900000088e+01,1.164207845600000013e+02,1.530000000000000000e+02,1.757000000000000000e+03
3.998818212999999844e+01,1.164461905320000028e+02,4.003103443199999845e+01,1.164205446200000011e+02,1.530000000000000000e+02,1.759000000000000000e+03
3.998768102599999708e+01,1.164452580909999995e+02,4.003088880399999994e+01,1.164207580049999962e+02,1.530000000000000000e+02,1.761000000000000000e+03
3.998870320700000036e+01,1.164456693850000022e+02,4.003095136700000012e+01,1.164207149360000102e+02,1.530000000000000000e+02,1.763000000000000000e+03
3.998846282699999932e+01,1.164447873489999949e+02,4.003083413099999888e+01,1.164214403220000094e+02,1.530000000000000000e+02,1.775000000000000000e+03
3.998854043899999766e+01,1.164457544979999994e+02,4.003130332300000305e+01,1.164208948279999873e+02,1.530000000000000000e+02,1.777000000000000000e+03
3.998831910199999840e+01,1.164472496029999888e+02,4.003107379000000066e+01,1.164207097329999954e+02,1.530000000000000000e+02,1.779000000000000000e+03
3.998835944999999725e+01,1.164456327649999992e+02,4.003123665500000072e+01,1.164217632870000045e+02,1.530000000000000000e+02,1.782000000000000000e+03
3.998896827099999740e+01,1.164449970550000018e+02,4.003130307499999674e+01,1.164214904870000140e+02,1.530000000000000000e+02,1.784000000000000000e+03
3.998666664599999621e+01,1.164483962229999889e+02,4.003167276799999996e+01,1.164212883189999985e+02,1.530000000000000000e+02,1.786000000000000000e+03
3.998448210899999822e+01,1.164512144579999955e+02,4.003102376999999734e+01,1.164207622750000013e+02,1.530000000000000000e+02,1.788000000000000000e+03
3.999036705000000325e+01,1.164424221439999911e+02,4.003093764100000129e+01,1.164207451850000012e+02,1.530000000000000000e+02,1.792000000000000000e+03
3.999021597499999814e+01,1.164424185299999976e+02,4.003108640300000332e+01,1.164207664079999915e+02,1.530000000000000000e+02,1.794000000000000000e+03
