4.002716666666670164e+01,1.164334000000000060e+02,4.002788333333329973e+01,1.164330666666670027e+02,1.440000000000000000e+02,4.200000000000000000e+01
4.002750000000000341e+01,1.164325000000000045e+02,4.002743333333329900e+01,1.164326166666670019e+02,1.440000000000000000e+02,4.800000000000000000e+01
4.002753333333329522e+01,1.164328166666670086e+02,4.002746666666670450e+01,1.164324833333329963e+02,1.440000000000000000e+02,9.300000000000000000e+01
4.002746666666670450e+01,1.164324166666670095e+02,4.002745000000000175e+01,1.164330333333330003e+02,1.440000000000000000e+02,1.000000000000000000e+02
4.002746660000000389e+01,1.164324782999999996e+02,4.002746489999999824e+01,1.164326965999999999e+02,1.440000000000000000e+02,1.150000000000000000e+02
4.002760330000000266e+01,1.164310250000000053e+02,4.002755659999999693e+01,1.164324433000000028e+02,1.440000000000000000e+02,1.220000000000000000e+02
4.002762329999999480e+01,1.164328382999999860e+02,4.002753660000000480e+01,1.164326365999999950e+02,1.440000000000000000e+02,1.730000000000000000e+02
4.002738159999999823e+01,1.164325015999999806e+02,4.002745989999999665e+01,1.164326649999999859e+02,1.440000000000000000e+02,1.760000000000000000e+02
4.002745329999999768e+01,1.164326649999999859e+02,4.002742990000000134e+01,1.164326049000000154e+02,1.440000000000000000e+02,1.770000000000000000e+02
4.002755160000000245e+01,1.164325982999999951e+02,4.002741160000000065e+01,1.164325398999999948e+02,1.440000000000000000e+02,2.080000000000000000e+02
4.002751329999999541e+01,1.164326532999999984e+02,4.002748989999999907e+01,1.164326448999999997e+02,1.440000000000000000e+02,2.590000000000000000e+02
4.002726329999999422e+01,1.164350949999999898e+02,4.002747500000000258e+01,1.164327015999999873e+02,1.440000000000000000e+02,3.530000000000000000e+02
4.002726660000000436e+01,1.164305449000000010e+02,4.002722490000000022e+01,1.164324815999999885e+02,1.440000000000000000e+02,3.840000000000000000e+02
4.002743329999999844e+01,1.164327283000000079e+02,4.002768489999999701e+01,1.164309699000000080e+02,1.440000000000000000e+02,3.930000000000000000e+02
4.002709990000000317e+01,1.164320199999999943e+02,4.002706489999999917e+01,1.164333115999999961e+02,1.440000000000000000e+02,4.460000000000000000e+02
4.002763399999999905e+01,1.164326870000000156e+02,4.002748499999999865e+01,1.164325270000000074e+02,1.440000000000000000e+02,4.820000000000000000e+02
4.002770900000000154e+01,1.164336129999999940e+02,4.002757400000000132e+01,1.164333659999999924e+02,1.440000000000000000e+02,4.830000000000000000e+02
4.002744899999999717e+01,1.164309820000000002e+02,4.002741199999999822e+01,1.164326590000000152e+02,1.440000000000000000e+02,4.900000000000000000e+02
4.002876299999999787e+01,1.164309830000000119e+02,4.002730300000000341e+01,1.164327990000000028e+02,1.440000000000000000e+02,5.150000000000000000e+02
4.002648899999999799e+01,1.164319040000000030e+02,4.002752800000000377e+01,1.164324919999999963e+02,1.440000000000000000e+02,5.200000000000000000e+02
4.002739900000000262e+01,1.164329570000000018e+02,4.002745399999999876e+01,1.164326709999999991e+02,1.440000000000000000e+02,5.210000000000000000e+02
4.002732299999999555e+01,1.164364729999999923e+02,4.002742700000000298e+01,1.164327409999999929e+02,1.440000000000000000e+02,5.470000000000000000e+02
4.002740399999999710e+01,1.164327840000000123e+02,4.002752399999999966e+01,1.164325209999999942e+02,1.440000000000000000e+02,5.620000000000000000e+02
4.002743199999999746e+01,1.164328730000000007e+02,4.002748300000000370e+01,1.164329759999999965e+02,1.440000000000000000e+02,5.630000000000000000e+02
4.002748900000000276e+01,1.164321850000000040e+02,4.002741699999999980e+01,1.164327570000000094e+02,1.440000000000000000e+02,5.710000000000000000e+02
4.002728700000000117e+01,1.164343149999999838e+02,4.002734999999999843e+01,1.164326669999999950e+02,1.440000000000000000e+02,5.840000000000000000e+02
4.002769399999999678e+01,1.164325590000000119e+02,4.002745600000000081e+01,1.164325100000000077e+02,1.440000000000000000e+02,5.940000000000000000e+02
4.002684099999999745e+01,1.164326939999999979e+02,4.002837099999999992e+01,1.164304149999999964e+02,1.440000000000000000e+02,6.010000000000000000e+02
