3.998672333333329476e+01,1.163029200000000003e+02,3.998638833333329501e+01,1.163026466666670018e+02,2.000000000000000000e+01,3.600000000000000000e+01
3.998652160000000322e+01,1.163028115999999983e+02,3.998725160000000045e+01,1.163027349000000186e+02,2.500000000000000000e+01,0.000000000000000000e+00
3.998378660000000195e+01,1.163069265999999828e+02,3.998759989999999931e+01,1.163031065999999925e+02,2.500000000000000000e+01,2.000000000000000000e+00
3.998811989999999383e+01,1.163062265999999880e+02,3.998737489999999895e+01,1.163030332999999814e+02,2.500000000000000000e+01,7.000000000000000000e+00
3.998672659999999723e+01,1.163021449000000018e+02,3.998712000000000444e+01,1.163020965999999987e+02,2.500000000000000000e+01,8.000000000000000000e+00
3.998835659999999592e+01,1.163046665999999902e+02,3.998777160000000208e+01,1.163036500000000046e+02,2.500000000000000000e+01,9.000000000000000000e+00
3.998441989999999890e+01,1.163064966000000027e+02,3.998700829999999939e+01,1.163031082999999910e+02,2.500000000000000000e+01,1.400000000000000000e+01
3.998670330000000206e+01,1.163026648999999964e+02,3.998653159999999929e+01,1.163015115999999978e+02,2.500000000000000000e+01,1.500000000000000000e+01
3.998677160000000441e+01,1.163030882999999847e+02,3.998756660000000096e+01,1.163032349000000210e+02,2.500000000000000000e+01,2.300000000000000000e+01
3.998742829999999771e+01,1.163032682999999992e+02,3.998730160000000211e+01,1.163032033000000069e+02,2.500000000000000000e+01,2.400000000000000000e+01
3.998837830000000082e+01,1.163050533000000115e+02,3.998780829999999753e+01,1.163035783000000123e+02,2.500000000000000000e+01,2.600000000000000000e+01
3.998656160000000170e+01,1.163017733000000078e+02,3.998658989999999847e+01,1.163033199999999994e+02,2.500000000000000000e+01,2.800000000000000000e+01
3.998737659999999750e+01,1.163020199000000048e+02,3.998687999999999931e+01,1.163031682999999958e+02,2.500000000000000000e+01,2.900000000000000000e+01
3.998663330000000116e+01,1.163014115999999945e+02,3.998718329999999810e+01,1.163032483000000070e+02,2.500000000000000000e+01,3.000000000000000000e+01
3.998700989999999678e+01,1.163033382999999930e+02,3.998931999999999931e+01,1.163078033000000033e+02,2.500000000000000000e+01,3.300000000000000000e+01
3.998734000000000322e+01,1.163031966000000068e+02,3.998731659999999977e+01,1.163029915999999986e+02,2.500000000000000000e+01,3.800000000000000000e+01
3.998745830000000012e+01,1.163015216000000009e+02,3.998725660000000204e+01,1.163032349000000210e+02,2.500000000000000000e+01,3.900000000000000000e+01
3.998831329999999440e+01,1.163095648999999980e+02,3.998791829999999692e+01,1.163032865999999927e+02,2.500000000000000000e+01,4.700000000000000000e+01
3.998773990000000111e+01,1.163038250000000033e+02,3.998932160000000380e+01,1.163076599000000186e+02,2.500000000000000000e+01,4.800000000000000000e+01
3.998652489999999915e+01,1.162995783000000074e+02,3.998687830000000076e+01,1.163027765999999872e+02,2.500000000000000000e+01,5.200000000000000000e+01
3.998663160000000261e+01,1.163022599000000099e+02,3.998730489999999804e+01,1.163033265999999770e+02,2.500000000000000000e+01,5.300000000000000000e+01
3.998713989999999541e+01,1.163032898999999958e+02,3.998699160000000319e+01,1.163031615999999957e+02,2.500000000000000000e+01,5.600000000000000000e+01
3.998667830000000123e+01,1.163029415999999969e+02,3.998717500000000058e+01,1.163032632999999976e+02,2.500000000000000000e+01,6.300000000000000000e+01
3.998742829999999771e+01,1.163027949999999890e+02,3.998695490000000063e+01,1.163000015999999874e+02,2.500000000000000000e+01,6.800000000000000000e+01
3.998668329999999571e+01,1.163015565999999836e+02,3.998665330000000040e+01,1.163029415999999969e+02,2.500000000000000000e+01,6.900000000000000000e+01
3.998384160000000520e+01,1.162995049000000165e+02,3.998713159999999789e+01,1.163025882999999965e+02,2.500000000000000000e+01,7.400000000000000000e+01
3.998713000000000051e+01,1.163032415999999927e+02,3.998679829999999669e+01,1.163031499000000082e+02,2.500000000000000000e+01,7.700000000000000000e+01
3.998865999999999588e+01,1.163079049000000111e+02,3.998693660000000705e+01,1.163033683000000025e+02,2.500000000000000000e+01,8.800000000000000000e+01
3.998744489999999985e+01,1.163017283000000077e+02,3.998922160000000048e+01,1.163001433000000020e+02,2.500000000000000000e+01,8.900000000000000000e+01
3.998603829999999704e+01,1.163018449000000061e+02,3.998563000000000045e+01,1.163010615999999970e+02,2.500000000000000000e+01,9.200000000000000000e+01
3.998710330000000113e+01,1.163030483000000004e+02,3.998741989999999902e+01,1.163034899000000024e+02,2.500000000000000000e+01,9.300000000000000000e+01
3.998700660000000084e+01,1.163021749000000113e+02,3.998755659999999779e+01,1.163032533000000086e+02,2.500000000000000000e+01,1.070000000000000000e+02
3.998751490000000075e+01,1.163012832999999802e+02,3.998742659999999915e+01,1.163033350000000041e+02,2.500000000000000000e+01,1.080000000000000000e+02
3.998701660000000402e+01,1.163033049000000148e+02,3.998732329999999280e+01,1.163031932999999896e+02,2.500000000000000000e+01,1.090000000000000000e+02
3.998666160000000502e+01,1.163019132999999954e+02,3.998661329999999481e+01,1.163027932999999905e+02,2.500000000000000000e+01,1.110000000000000000e+02
3.998731160000000528e+01,1.163032898999999958e+02,3.998715159999999713e+01,1.163030983000000020e+02,2.500000000000000000e+01,1.120000000000000000e+02
3.998664500000000288e+01,1.163019600000000082e+02,3.998733660000000611e+01,1.163031115999999940e+02,2.500000000000000000e+01,1.170000000000000000e+02
3.998740829999999846e+01,1.163067683000000017e+02,3.998822499999999991e+01,1.163033149000000037e+02,2.500000000000000000e+01,1.180000000000000000e+02
3.998702990000000312e+01,1.163011982999999958e+02,3.998821660000000122e+01,1.163034632999999900e+02,2.500000000000000000e+01,1.190000000000000000e+02
3.998721829999999500e+01,1.163032515999999816e+02,3.998732329999999280e+01,1.163032948999999974e+02,2.500000000000000000e+01,1.210000000000000000e+02
3.998700660000000084e+01,1.163030182999999909e+02,3.998764660000000504e+01,1.163029915999999986e+02,2.500000000000000000e+01,1.220000000000000000e+02
3.998701829999999546e+01,1.163019050000000050e+02,3.998772490000000346e+01,1.163029716000000064e+02,2.500000000000000000e+01,1.230000000000000000e+02
3.998709489999999533e+01,1.163034265999999803e+02,3.998695490000000063e+01,1.163032948999999974e+02,2.500000000000000000e+01,1.240000000000000000e+02
3.998672990000000027e+01,1.163010632999999956e+02,3.998679500000000075e+01,1.163026182999999918e+02,2.500000000000000000e+01,1.250000000000000000e+02
3.998712160000000182e+01,1.163021733000000069e+02,3.998700329999999781e+01,1.163018849000000188e+02,2.500000000000000000e+01,1.260000000000000000e+02
3.998736660000000143e+01,1.163013682999999929e+02,3.998715999999999582e+01,1.163033683000000025e+02,2.500000000000000000e+01,1.270000000000000000e+02
3.998821160000000674e+01,1.163056148999999948e+02,3.998761660000000262e+01,1.163073832999999837e+02,2.500000000000000000e+01,1.280000000000000000e+02
3.998669500000000454e+01,1.163017482999999999e+02,3.998734499999999770e+01,1.163032865999999927e+02,2.500000000000000000e+01,1.290000000000000000e+02
3.998761829999999406e+01,1.163022399000000036e+02,3.998745499999999709e+01,1.163029233000000033e+02,2.500000000000000000e+01,1.300000000000000000e+02
3.998682829999999910e+01,1.163026832999999840e+02,3.998769990000000263e+01,1.163030165999999923e+02,2.500000000000000000e+01,1.350000000000000000e+02
3.998971489999999562e+01,1.163052215999999959e+02,3.998729660000000052e+01,1.163031382999999863e+02,2.500000000000000000e+01,1.360000000000000000e+02
3.998654160000000246e+01,1.163017349000000138e+02,3.998727329999999824e+01,1.163031065999999925e+02,2.500000000000000000e+01,1.410000000000000000e+02
3.998794829999999223e+01,1.163041582999999832e+02,3.998951989999999768e+01,1.163075749000000059e+02,2.500000000000000000e+01,1.420000000000000000e+02
