3.998588159999999903e+01,1.163545249999999953e+02,3.997530989999999917e+01,1.163321632999999906e+02,1.150000000000000000e+02,5.800000000000000000e+01
3.998785399999999868e+01,1.163523289999999974e+02,3.997646300000000252e+01,1.163301870000000093e+02,1.470000000000000000e+02,1.000000000000000000e+00
3.998777800000000582e+01,1.163516409999999865e+02,3.997594199999999631e+01,1.163307999999999964e+02,1.470000000000000000e+02,4.000000000000000000e+00
3.998777000000000470e+01,1.163527610000000152e+02,3.997581999999999880e+01,1.163307039999999972e+02,1.470000000000000000e+02,7.000000000000000000e+00
3.998768100000000203e+01,1.163527169999999984e+02,3.997558400000000489e+01,1.163302529999999990e+02,1.470000000000000000e+02,9.000000000000000000e+00
3.998812999999999818e+01,1.163528260000000074e+02,3.997535399999999584e+01,1.163308999999999997e+02,1.470000000000000000e+02,1.100000000000000000e+01
3.998777000000000470e+01,1.163528699999999958e+02,3.997607700000000364e+01,1.163306719999999927e+02,1.470000000000000000e+02,1.600000000000000000e+01
3.998967299999999625e+01,1.163531659999999874e+02,3.997549799999999465e+01,1.163303129999999896e+02,1.470000000000000000e+02,1.800000000000000000e+01
3.998785900000000026e+01,1.163528129999999834e+02,3.997588400000000064e+01,1.163309080000000080e+02,1.470000000000000000e+02,2.000000000000000000e+01
3.998799299999999590e+01,1.163526820000000015e+02,3.997543999999999897e+01,1.163309649999999920e+02,1.470000000000000000e+02,2.200000000000000000e+01
3.998770300000000333e+01,1.163527540000000045e+02,3.997604199999999963e+01,1.163308169999999961e+02,1.470000000000000000e+02,2.500000000000000000e+01
3.998972599999999744e+01,1.163517889999999966e+02,3.997639600000000115e+01,1.163309100000000029e+02,1.470000000000000000e+02,2.700000000000000000e+01
3.998882400000000104e+01,1.163527370000000047e+02,3.997693399999999997e+01,1.163308219999999977e+02,1.470000000000000000e+02,3.000000000000000000e+01
3.998798099999999778e+01,1.163527110000000135e+02,3.997556800000000266e+01,1.163308049999999980e+02,1.470000000000000000e+02,3.400000000000000000e+01
3.998636900000000338e+01,1.163542230000000046e+02,3.997556699999999807e+01,1.163310610000000054e+02,1.470000000000000000e+02,3.800000000000000000e+01
3.998772499999999752e+01,1.163526469999999904e+02,3.997577800000000536e+01,1.163308699999999902e+02,1.470000000000000000e+02,4.000000000000000000e+01
3.998698499999999711e+01,1.163527399999999972e+02,3.997569000000000017e+01,1.163308889999999849e+02,1.470000000000000000e+02,4.500000000000000000e+01
3.998725900000000166e+01,1.163533029999999968e+02,3.997611200000000053e+01,1.163309189999999944e+02,1.470000000000000000e+02,4.700000000000000000e+01
3.998742899999999878e+01,1.163527189999999933e+02,3.997621799999999581e+01,1.163308409999999924e+02,1.470000000000000000e+02,4.900000000000000000e+01
3.998966200000000271e+01,1.163525029999999987e+02,3.997597899999999527e+01,1.163309310000000067e+02,1.470000000000000000e+02,5.500000000000000000e+01
